ok
1  26  16  1873.787032 285036.268294 283.658942 100280.465320 1273.250598 1243.905757 1
1  26  17  2018.553590 284957.119498 283.580176 100183.038658 1272.013582 1237.578436 1
1  26  18  2179.422328 284869.919611 283.493397 100075.779959 1270.651730 1230.640712 1
1  26  19  2360.320609 284772.704954 283.396652 99956.299491 1269.134699 1222.947077 1
1  26  20  2567.561434 284662.319024 283.286800 99820.754606 1267.413700 1214.263050 1
1  26  21  2811.705791 284533.481328 283.158585 99662.718564 1265.407132 1204.196965 1
1  26  22  3111.329480 284376.903966 283.002764 99470.896920 1262.971593 1192.063740 1
1  26  23  3501.213610 284175.196384 282.802031 99224.175479 1259.838997 1176.594018 1
1  26  24  4051.887005 283893.094169 282.521292 98879.851796 1255.467155 1155.258700 1
1  26  25  4922.631331 283450.956489 282.081291 98341.912935 1248.637001 1122.513343 1
1  26  26  6535.934373 282637.539451 281.271804 97357.712366 1236.140709 1064.425585 1
1  26  27  10350.587425 280723.447408 279.366961 95069.523671 1207.087816 938.179502 1
1  26  28  23930.706200 273926.622503 272.602979 87254.082762 1107.855979 590.743327 1
1  27  1  2837.514476 284655.887330 283.280399 99812.861063 1267.313476 1213.758770 1
1  27  2  2334.178933 284900.789585 283.524118 100113.741648 1271.133725 1233.092790 1
1  27  3  2145.885956 284988.170556 283.611077 100221.252288 1272.498777 1240.057296 1
1  27  4  2089.416976 285009.639528 283.632442 100247.679612 1272.834322 1241.773788 1
1  27  5  2096.402273 284999.381363 283.622233 100235.051658 1272.673986 1240.953361 1
1  27  6  2139.847160 284970.893402 283.593883 100199.988515 1272.228793 1238.677485 1
1  27  7  2208.160268 284929.971331 283.553159 100149.636731 1271.589482 1235.414770 1
1  27  8  2295.981754 284879.295070 283.502727 100087.308142 1270.798102 1231.384968 1
1  27  9  2400.696528 284820.172166 283.443890 100014.625743 1269.875261 1226.698293 1
1  27  10  2521.004152 284753.252837 283.377294 99932.404347 1268.831305 1221.412780 1
1  27  11  2656.295126 284678.841833 283.303243 99841.034903 1267.671196 1215.559387 1
1  27  12  2806.369878 284597.038939 283.221835 99740.657814 1266.396719 1209.153386 1
1  27  13  2971.317665 284507.799529 283.133027 99631.237903 1265.007426 1202.199360 1
1  27  14  3151.481371 284410.952158 283.036647 99512.586624 1263.500923 1194.692833 1
1  27  15  3347.481267 284306.186694 282.932388 99384.348278 1261.872694 1186.619649 1
1  27  16  3560.295826 284193.013897 282.819762 99245.951599 1260.115486 1177.953269 1
1  27  17  3791.418155 284070.687215 282.698027 99096.515693 1258.218114 1168.649406 1
1  27  18  4043.133662 283938.063944 282.566044 98934.682994 1256.163341 1158.636472 1
1  27  19  4319.013497 283793.358509 282.422038 98758.322562 1253.924111 1147.798658 1
1  27  20  4624.819555 283633.689963 282.263141 98563.986481 1251.456646 1135.945136 1
1  27  21  4970.244538 283454.211955 282.084530 98345.866129 1248.687195 1122.751391 1
1  27  22  5372.461834 283246.337789 281.877661 98093.666988 1245.485048 1107.641109 1
1  27  23  5863.907356 282993.849511 281.626392 97787.962398 1241.603549 1089.531921 1
1  27  24  6510.919580 282663.577882 281.297717 97389.108299 1236.539340 1066.242671 1
1  27  25  7463.910540 282180.316884 280.816791 96807.591848 1229.155887 1032.965309 1
1  27  26  9118.079314 281346.466980 279.986970 95810.043746 1216.490122 977.719542 1
1  27  27  12801.243346 279498.119447 278.147554 93625.041569 1188.747378 864.553835 1
1  27  28  25306.618242 273238.666482 271.918348 86489.514238 1098.148332 563.000260 1
1  28  1  5203.647293 283472.820922 282.103049 98368.465646 1248.974138 1124.112990 1
1  28  2  5529.961123 283302.898490 281.933948 98162.242316 1246.355742 1111.734416 1
1  28  3  5696.811726 283212.707671 281.844193 98052.909383 1244.967553 1105.213667 1
1  28  4  5820.959969 283143.868032 281.775686 97969.517762 1243.908739 1100.259572 1
1  28  5  5946.879139 283074.142930 281.706298 97885.105153 1242.836961 1095.261950 1
1  28  6  6089.170799 282996.231582 281.628763 97790.843348 1241.640128 1089.701529 1
1  28  7  6252.843765 282907.629582 281.540589 97683.726166 1240.280073 1083.408736 1
1  28  8  6439.810527 282807.380684 281.440825 97562.629320 1238.742519 1076.327843 1
1  28  9  6650.917888 282695.061486 281.329048 97427.079426 1237.021456 1068.443442 1
1  28  10  6886.622551 282570.443638 281.205033 97276.844664 1235.113941 1059.756042 1
1  28  11  7147.241044 282433.368874 281.068620 97111.783489 1233.018176 1050.273060 1
1  28  12  7433.058140 282283.694809 280.919669 96931.779217 1230.732681 1040.004964 1
1  28  13  7744.387646 282121.264538 280.758024 96736.703592 1228.255826 1028.963169 1
1  28  14  8081.621382 281945.882153 280.583489 96526.387756 1225.585468 1017.158450 1
1  28  15  8445.284692 281757.284981 280.395803 96300.589617 1222.718532 1004.599238 1
1  28  16  8836.114101 281555.104759 280.194600 96058.948450 1219.650440 991.289344 1
1  28  17  9255.178353 281338.807116 279.979347 95800.914310 1216.374207 977.224515 1
1  28  18  9704.079416 281107.591067 279.749249 95525.631030 1212.878964 962.386814 1
1  28  19  10185.303695 280860.213411 279.503066 95231.732053 1209.147359 946.734945 1
1  28  20  10702.867789 280594.665846 279.238802 94916.965559 1205.150802 930.186690 1
1  28  21  11263.575598 280307.546424 278.953070 94577.465787 1200.840209 912.585123 1
1  28  22  11879.633936 279992.751738 278.639796 94206.239625 1196.126789 893.629250 1
1  28  23  12574.541582 279638.532398 278.287289 93789.767151 1190.838881 872.720432 1
1  28  24  13397.659026 279220.208159 277.870986 93299.619117 1184.615523 848.591126 1
1  28  25  14464.617921 278679.963194 277.333351 92669.328006 1176.612783 818.311862 1
1  28  26  16087.171072 277861.921101 276.519262 91720.735180 1164.568599 774.298511 1
1  28  27  19296.259660 276250.611290 274.915738 89872.593585 1141.102938 693.743348 1
1  28  28  29047.561885 271368.194660 270.056914 84434.943464 1072.061662 493.372596 1
2  1  1  1176.854496 285486.217320 284.106717 100835.607674 1280.299183 1280.426439 0
2  1  2  1768.238385 285183.759859 283.805721 100462.197708 1275.558036 1255.773494 1
2  1  3  2064.069116 285029.078976 283.651787 100271.612977 1273.138201 1243.329840 1
2  1  4  2220.150906 284944.272564 283.567391 100167.231356 1271.812879 1236.554135 1
2  1  5  2313.035863 284891.064568 283.514440 100101.781407 1270.981867 1232.319839 1
2  1  6  2377.370259 284852.131853 283.475695 100053.910514 1270.374056 1229.229761 1
2  1  7  2429.183668 284819.459631 283.443181 100013.750021 1269.864142 1226.641908 1
2  1  8  2476.250292 284789.160802 283.413029 99976.517179 1269.391401 1224.246383 1
2  1  9  2522.557051 284759.241905 283.383254 99939.760934 1268.924710 1221.884988 1
2  1  10  2570.273334 284728.618246 283.352779 99902.148865 1268.447154 1219.472173 1
2  1  11  2620.657017 284696.660887 283.320976 99862.909525 1267.948936 1216.958806 1
2  1  12  2674.493940 284662.976909 283.287454 99821.562045 1267.423952 1214.314643 1
2  1  13  2732.325127 284627.295798 283.251946 99777.776402 1266.868010 1211.519292 1
2  1  14  2794.574808 284589.405440 283.214238 99731.294729 1266.277837 1208.557143 1
2  1  15  2861.633004 284549.110825 283.174139 99681.880625 1265.650431 1205.414120 1
2  1  16  2933.921508 284506.201056 283.131436 99629.278735 1264.982550 1202.075124 1
2  1  17  3011.963015 284460.414785 283.085871 99573.172490 1264.270175 1198.521388 1
2  1  18  3096.473294 284411.394128 283.037087 99513.127868 1263.507795 1194.726995 1
2  1  19  3188.505236 284358.612640 282.984561 99448.505582 1262.687293 1190.653472 1
2  1  20  3289.696087 284301.251697 282.927477 99378.310500 1261.796033 1186.240562 1
2  1  21  3402.717865 284237.975291 282.864506 99300.917468 1260.813382 1181.389478 1
2  1  22  3532.132974 284166.502219 282.793379 99213.550927 1259.704098 1175.931271 1
2  1  23  3686.058133 284082.774122 282.710055 99111.274060 1258.405499 1169.565781 1
2  1  24  3879.352775 283979.361284 282.607142 98985.055554 1256.802916 1161.746151 1
2  1  25  4138.972099 283842.786105 282.471227 98818.537404 1254.688652 1151.490365 1
2  1  26  4507.461491 283651.775891 282.281140 98585.985530 1251.735965 1137.282300 1
2  1  27  5003.728889 283396.876676 282.027472 98276.259058 1247.803401 1118.565467 1
2  1  28  5270.281206 283256.835000 281.888107 98106.391430 1245.646609 1108.399776 1
2  2  1  802.540727 285673.374205 284.292969 101067.164979 1283.239242 1295.896449 0
2  2  2  1144.858685 285495.449708 284.115905 100847.021427 1280.444102 1281.185694 0
2  2  3  1282.415264 285419.905902 284.040726 100753.655772 1279.258648 1274.984875 1
2  2  4  1350.403379 285379.146327 284.000163 100703.306092 1278.619364 1271.650348 1
2  2  5  1396.619670 285349.272664 283.970434 100666.415028 1278.150962 1269.211330 1
2  2  6  1437.337807 285322.148078 283.943440 100632.927168 1277.725770 1267.000370 1
2  2  7  1478.669722 285294.716604 283.916141 100599.068519 1277.295870 1264.767886 1
2  2  8  1523.195162 285265.688366 283.887254 100563.247850 1276.841059 1262.409268 1
2  2  9  1572.144476 285234.448192 283.856164 100524.707842 1276.351720 1259.875304 1
2  2  10  1626.193926 285200.657950 283.822537 100483.033776 1275.822589 1257.139600 1
2  2  11  1685.788693 285164.095049 283.786151 100437.954046 1275.250216 1254.185382 1
2  2  12  1751.291921 285124.577918 283.746825 100389.248183 1274.631803 1250.999424 1
2  2  13  1823.067453 285081.924635 283.704378 100336.695869 1273.964552 1247.568716 1
2  2  14  1901.540431 285035.922629 283.658598 100280.039684 1273.245194 1243.878061 1
2  2  15  1987.258275 284986.298189 283.609213 100218.947726 1272.469516 1239.907697 1
2  2  16  2080.969037 284932.677291 283.555852 100152.965671 1271.631749 1235.630279 1
2  2  17  2183.737080 284874.527753 283.497983 100081.446070 1270.723672 1231.006472 1
2  2  18  2297.127221 284811.067165 283.434829 100003.435913 1269.733185 1225.977954 1
2  2  19  2423.512292 284741.109112 283.365209 99917.488962 1268.641926 1220.455806 1
2  2  20  2566.607105 284662.796188 283.287275 99821.340242 1267.421135 1214.300470 1
2  2  21  2732.428573 284573.119937 283.198032 99711.321379 1266.024237 1207.285978 1
2  2  22  2931.077509 284467.029952 283.092454 99581.277284 1264.373081 1199.034250 1
2  2  23  3180.124253 284335.741062 282.961800 99420.512393 1262.331866 1188.892158 1
2  2  24  3511.068852 284163.503245 282.790394 99209.886272 1259.657568 1175.702740 1
2  2  25  3981.101504 283921.721402 282.549781 98914.754184 1255.910307 1157.407933 1
2  2  26  4689.842663 283560.585306 282.190390 98475.100430 1250.328069 1130.554489 1
2  2  27  5766.507559 283015.487340 281.647926 97814.134080 1241.935848 1091.073437 1
2  2  28  7004.172231 282389.889487 281.025351 97059.468781 1232.353942 1047.280963 1
2  3  1  575.800696 285786.744220 284.405792 101207.615061 1285.022522 1305.348156 0
2  3  2  773.304634 285681.226734 284.300784 101076.888708 1283.362703 1296.549147 0
2  3  3  822.469860 285649.878604 284.269587 101038.074540 1282.869884 1293.945255 0
2  3  4  837.657806 285635.519114 284.255297 101020.298673 1282.644185 1292.754058 0
2  3  5  851.376295 285621.894352 284.241738 101003.434405 1282.430061 1291.624715 0
2  3  6  870.632310 285605.500827 284.225424 100983.145721 1282.172458 1290.267037 0
2  3  7  896.379510 285585.861710 284.205880 100958.844113 1281.863903 1288.642239 0
2  3  8  928.394346 285563.088774 284.183217 100930.669924 1281.506178 1286.760454 0
2  3  9  966.374385 285537.333238 284.157586 100898.812491 1281.101688 1284.635160 0
2  3  10  1010.146508 285508.681659 284.129073 100863.381339 1280.651822 1282.274565 0
2  3  11  1059.684800 285477.146996 284.097690 100824.395176 1280.156819 1279.680902 1
2  3  12  1115.102101 285442.672828 284.063383 100781.787234 1279.615830 1276.850819 1
2  3  13  1176.652105 285405.132309 284.026024 100735.404102 1279.026909 1273.775354 1
2  3  14  1244.751015 285364.317337 283.985406 100684.992526 1278.386838 1270.439122 1
2  3  15  1320.024610 285319.915022 283.941218 100630.170604 1277.690770 1266.818504 1
2  3  16  1403.390870 285271.466374 283.893004 100570.377150 1276.931579 1262.878433 1
2  3  17  1496.197387 285218.297599 283.840092 100504.787508 1276.098794 1258.567069 1
2  3  18  1600.449180 285159.406185 283.781485 100432.174020 1275.176828 1253.806978 1
2  3  19  1719.192993 285093.268761 283.715667 100350.670837 1274.141991 1248.480333 1
2  3  20  1857.183031 285017.508225 283.640273 100257.366864 1272.957320 1242.403437 1
2  3  21  2022.071003 284928.298722 283.551494 100147.579086 1271.563356 1235.281576 1
2  3  22  2226.605740 284819.265836 283.442988 100013.511845 1269.861118 1226.626572 1
2  3  23  2492.836805 284679.384786 283.303783 99841.701380 1267.679659 1215.602007 1
2  3  24  2860.391514 284488.841915 283.114161 99608.004282 1264.712431 1200.726677 1
2  3  25  3403.029791 284210.757259 282.837420 99267.640486 1260.390867 1179.308253 1
2  3  26  4259.890893 283775.561191 282.404327 98736.647515 1253.648905 1146.471977 1
2  3  27  5664.012607 283066.734816 281.698926 97876.139584 1242.723126 1094.732157 1
2  3  28  7625.617420 282079.166892 280.716130 96686.190924 1227.614472 1026.118548 1
2  4  1  438.463034 285855.413051 284.474129 101292.754198 1286.103525 1311.102923 0
2  4  2  557.592829 285789.082636 284.408119 101210.513508 1285.059323 1305.543756 0
2  4  3  565.641901 285778.292583 284.397381 101197.139822 1284.889519 1304.641427 0
2  4  4  556.375696 285776.160169 284.395259 101194.496959 1284.855963 1304.463168 0
2  4  5  553.522566 285770.821216 284.389946 101187.880207 1284.771951 1304.016953 0
2  4  6  560.067336 285760.783314 284.379956 101175.440718 1284.614008 1303.178380 0
2  4  7  574.904958 285746.598986 284.365840 101157.864625 1284.390846 1301.994232 0
2  4  8  596.695041 285728.938427 284.348265 101135.984111 1284.113031 1300.521217 0
2  4  9  624.510319 285708.265271 284.327692 101110.375440 1283.787881 1298.798817 0
2  4  10  657.822643 285684.843592 284.304383 101081.367661 1283.419572 1296.849877 0
2  4  11  696.405680 285658.786556 284.278452 101049.102975 1283.009911 1294.684708 0
2  4  12  740.265626 285630.091066 284.249895 101013.579778 1282.558876 1292.304027 0
2  4  13  789.611414 285598.652654 284.218609 100974.671261 1282.064859 1289.700262 0
2  4  14  844.860846 285564.262421 284.184385 100932.121797 1281.524613 1286.857376 0
2  4  15  906.682438 285526.586108 284.146891 100885.521320 1280.932931 1283.749254 0
2  4  16  976.080639 285485.121490 284.105626 100834.252991 1280.281983 1280.336346 0
2  4  17  1054.543556 285439.124515 284.059852 100777.402468 1279.560158 1276.559845 1
2  4  18  1144.290921 285387.485314 284.008462 100713.605653 1278.750136 1272.331925 1
2  4  19  1248.693544 285328.518486 283.949780 100640.791322 1277.825620 1267.519322 1
2  4  20  1373.000200 285259.599640 283.881194 100555.735554 1276.745676 1261.915041 1
2  4  21  1525.639215 285176.514616 283.798511 100453.264961 1275.444617 1255.188167 1
2  4  22  1720.640720 285072.248346 283.694748 100324.776629 1273.813215 1246.791596 1
2  4  23  1982.345516 284934.630431 283.557795 100155.368520 1271.662257 1235.785853 1
2  4  24  2355.003682 284741.535830 283.365634 99918.013048 1268.648580 1220.489422 1
2  4  25  2923.179039 284450.682635 283.076186 99561.249677 1264.118793 1197.767227 1
2  4  26  3854.405676 283978.303799 282.606090 98983.765455 1256.786536 1161.666430 1
2  4  27  5456.331150 283170.575545 281.802265 98001.864949 1244.319447 1102.179242 1
2  4  28  7884.033464 281949.958871 280.587546 96531.272781 1225.647492 1017.431470 1
2  5  1  346.398929 285901.445104 284.519938 101349.855731 1286.828537 1314.973263 0
2  5  2  419.395029 285858.181537 284.476884 101296.187781 1286.147121 1311.335408 0
2  5  3  409.217586 285856.504740 284.475215 101294.108143 1286.120716 1311.194593 0
2  5  4  390.493110 285859.101462 284.477799 101297.328726 1286.161607 1311.412667 0
2  5  5  380.733531 285857.215734 284.475923 101294.989945 1286.131912 1311.254300 0
2  5  6  381.032824 285850.300570 284.469041 101286.413720 1286.023020 1310.673696 0
2  5  7  389.612713 285839.245108 284.458039 101272.703751 1285.848946 1309.745944 0
2  5  8  404.835720 285824.868088 284.443731 101254.876672 1285.622598 1308.540328 0
2  5  9  425.620354 285807.710253 284.426656 101233.604400 1285.352506 1307.102816 0
2  5  10  451.352227 285788.078800 284.407120 101209.269254 1285.043525 1305.459785 0
2  5  11  481.757461 285766.110665 284.385258 101182.042512 1284.697830 1303.623370 0
2  5  12  516.819958 285741.813900 284.361078 101151.935818 1284.315568 1301.594975 0
2  5  13  556.745136 285715.085793 284.334479 101118.823784 1283.895148 1299.366849 0
2  5  14  601.963501 285685.711094 284.305247 101082.441957 1283.433212 1296.922016 0
2  5  15  653.172698 285653.340978 284.273033 101042.361009 1282.924308 1294.232623 0
2  5  16  711.425530 285617.449045 284.237314 100997.932589 1282.360205 1291.256438 0
2  5  17  778.283565 285577.254510 284.197314 100948.194809 1281.728690 1287.930716 0
2  5  18  856.075540 285531.593005 284.151873 100891.713285 1281.011550 1284.161914 0
2  5  19  948.335020 285478.697748 284.099234 100826.312113 1280.181158 1279.808339 1
2  5  20  1060.560610 285415.819435 284.036659 100748.607012 1279.194545 1274.650212 1
2  5  21  1201.583910 285338.542268 283.959755 100653.166391 1277.982745 1268.336271 1
2  5  22  1386.139048 285239.499182 283.861191 100530.938373 1276.430829 1260.284694 1
2  5  23  1639.936007 285105.835185 283.728173 100366.153191 1274.338568 1249.490866 1
2  5  24  2010.241808 284913.916768 283.537182 100129.887636 1271.338729 1234.136833 1
2  5  25  2589.041603 284617.751353 283.242447 99766.066378 1266.719329 1210.772528 1
2  5  26  3563.165059 284123.924108 282.751006 99161.530824 1259.043604 1172.690390 1
2  5  27  5288.016611 283254.732815 281.886015 98103.843122 1245.614254 1108.247807 1
2  5  28  8004.642306 281889.654450 280.527533 96459.029564 1224.730228 1013.399514 1
2  6  1  279.139447 285935.074844 284.553405 101391.587058 1287.358395 1317.807257 0
2  6  2  322.420628 285906.668737 284.525137 101356.336960 1286.910828 1315.413105 0
2  6  3  304.801621 285908.712723 284.527171 101358.873120 1286.943030 1315.585249 0
2  6  4  283.879389 285912.408322 284.530848 101363.458699 1287.001252 1315.896542 0
2  6  5  272.305498 285911.429750 284.529875 101362.244451 1286.985835 1315.814107 0
2  6  6  270.165143 285905.734411 284.524207 101355.177672 1286.896109 1315.334423 0
2  6  7  275.572770 285896.265080 284.514783 101343.428901 1286.746936 1314.537223 0
2  6  8  286.945230 285883.813333 284.502392 101327.981273 1286.550799 1313.489596 0
2  6  9  303.260446 285868.890207 284.487541 101309.469871 1286.315762 1312.235020 0
2  6  10  323.946280 285851.781773 284.470515 101288.250673 1286.046344 1310.798040 0
2  6  11  348.757648 285832.610572 284.451436 101264.476844 1285.744490 1309.189468 0
2  6  12  377.699975 285811.373891 284.430302 101238.146309 1285.410174 1307.409644 0
2  6  13  410.997705 285787.959509 284.407001 101209.121393 1285.041648 1305.449807 0
2  6  14  449.101371 285762.142159 284.381308 101177.124605 1284.635388 1303.291871 0
2  6  15  492.732606 285733.561024 284.352865 101141.710941 1284.185744 1300.906631 0
2  6  16  542.975309 285701.674155 284.321133 101102.211734 1283.684227 1298.250100 0
2  6  17  601.433391 285665.679597 284.285312 101057.637451 1283.118272 1295.257161 0
2  6  18  670.495548 285624.383001 284.244215 101006.514620 1282.469171 1291.830931 0
2  6  19  753.783940 285575.973288 284.196039 100946.609679 1281.708564 1287.824833 0
2  6  20  856.935560 285517.631961 284.137980 100874.448518 1280.792341 1283.011562 0
2  6  21  989.015162 285444.826642 284.065526 100784.448839 1279.649625 1277.027468 1
2  6  22  1165.189421 285349.973996 283.971132 100667.280993 1278.161957 1269.268542 1
2  6  23  1412.061967 285219.772205 283.841559 100506.606188 1276.121885 1258.686465 1
2  6  24  1778.940986 285029.567179 283.652273 100272.214093 1273.145834 1243.368941 1
2  6  25  2362.823728 284730.860290 283.355010 99904.902208 1268.482113 1219.648678 1
2  6  26  3363.153645 284223.929815 282.850529 99283.744362 1260.595337 1180.315083 1
2  6  27  5165.281626 283316.100307 281.947086 98178.253392 1246.559033 1112.691773 1
2  6  28  8063.043296 281860.453955 280.498474 96424.061968 1224.286248 1011.452296 1
2  7  1  227.154701 285961.067218 284.579272 101423.849543 1287.768029 1320.001372 0
2  7  2  249.908930 285942.924586 284.561217 101401.329611 1287.482095 1318.469541 0
2  7  3  230.073219 285946.076924 284.564354 101405.242262 1287.531774 1318.735587 0
2  7  4  210.372194 285949.161920 284.567424 101409.071433 1287.580392 1318.995997 0
2  7  5  199.521588 285947.821705 284.566091 101407.407914 1287.559271 1318.882861 0
2  7  6  197.015890 285942.309037 284.560605 101400.565611 1287.472395 1318.417596 0
2  7  7  201.089580 285933.506675 284.551845 101389.640835 1287.333684 1317.674986 0
2  7  8  210.351455 285922.110220 284.540503 101375.497732 1287.154111 1316.714078 0
2  7  9  223.925335 285908.557763 284.527016 101358.680844 1286.940588 1315.572197 0
2  7  10  241.335913 285893.086957 284.511620 101339.485964 1286.696873 1314.269761 0
2  7  11  262.400872 285875.788960 284.494406 101318.027133 1286.424412 1312.814860 0
2  7  12  287.167441 285856.640158 284.475350 101294.276093 1286.122848 1311.205965 0
2  7  13  315.889850 285835.513436 284.454325 101268.076373 1285.790193 1309.432922 0
2  7  14  349.042265 285812.171712 284.431096 101239.135407 1285.422732 1307.476469 0
2  7  15  387.367854 285786.243400 284.405293 101206.994306 1285.014640 1305.306268 0
2  7  16  431.973187 285757.175216 284.376365 101170.969643 1284.557239 1302.877075 0
2  7  17  484.489272 285724.151656 284.343501 101130.054134 1284.037739 1300.122223 0
2  7  18  547.340706 285685.960422 284.305495 101082.750722 1283.437132 1296.942750 0
2  7  19  624.201676 285640.764420 284.260517 101026.791672 1282.726626 1293.189071 0
2  7  20  720.791667 285585.703907 284.205723 100958.648864 1281.861424 1288.629191 0
2  7  21  846.319546 285516.174451 284.136529 100872.646226 1280.769458 1282.891521 0
2  7  22  1016.230623 285424.453394 284.045251 100759.274336 1279.329987 1275.357387 1
2  7  23  1257.721300 285296.942539 283.918357 100601.815686 1277.330751 1264.948911 1
2  7  24  1621.463736 285108.305803 283.730631 100369.197295 1274.377219 1249.689627 1
2  7  25  2207.764115 284808.390097 283.432165 100000.146030 1269.691414 1225.766230 1
2  7  26  3224.232346 284293.390464 282.919654 99368.693125 1261.673922 1185.636917 1
2  7  27  5075.437604 283361.022318 281.991791 98232.748479 1247.250952 1115.954896 1
2  7  28  8090.104974 281846.923116 280.485008 96407.861857 1224.080557 1010.551132 1
2  8  1  185.739491 285981.774823 284.599880 101449.557669 1288.094442 1321.751708 0
2  8  2  193.606743 285971.075679 284.589232 101436.274290 1287.925784 1320.847091 0
2  8  3  174.099390 285974.063839 284.592206 101439.984075 1287.972887 1321.099686 0
2  8  4  157.120481 285975.787776 284.593922 101442.124377 1288.000062 1321.245433 0
2  8  5  148.161168 285973.501915 284.591647 101439.286442 1287.964029 1321.052182 0
2  8  6  146.350872 285967.641546 284.585815 101432.010951 1287.871653 1320.556851 0
2  8  7  150.129201 285958.986864 284.577202 101421.267078 1287.735239 1319.825642 0
2  8  8  158.339280 285948.116308 284.566384 101407.773583 1287.563914 1318.907730 0
2  8  9  170.276766 285935.382047 284.553711 101391.968324 1287.363236 1317.833170 0
2  8  10  185.580391 285920.964717 284.539363 101374.076231 1287.136062 1316.617528 0
2  8  11  204.141981 285904.918406 284.523395 101354.165201 1286.883254 1315.265708 0
2  8  12  226.057621 285887.195068 284.505757 101332.176485 1286.604065 1313.774045 0
2  8  13  251.614986 285867.650868 284.486307 101307.932641 1286.296244 1312.130878 0
2  8  14  281.312652 285846.036518 284.464797 101281.125677 1285.955879 1310.315796 0
2  8  15  315.913398 285821.970628 284.440848 101251.284180 1285.576984 1308.297476 0
2  8  16  356.541665 285794.890977 284.413899 101217.713155 1285.150736 1306.029714 0
2  8  17  404.847289 285763.972648 284.383130 101179.392988 1284.664189 1303.444767 0
2  8  18  463.277805 285727.991873 284.347323 101134.811475 1284.098142 1300.442310 0
2  8  19  535.539430 285685.095543 284.304634 101081.679671 1283.423533 1296.870828 0
2  8  20  627.402406 285632.398538 284.252192 101016.435953 1282.595141 1292.495319 0
2  8  21  748.166018 285565.251215 284.185369 100933.345007 1281.540144 1286.939037 0
2  8  22  913.454381 285475.841516 284.096391 100822.781449 1280.136330 1279.573630 1
2  8  23  1150.849587 285350.378396 283.971534 100667.780327 1278.168297 1269.301533 1
2  8  24  1511.913958 285163.080693 283.785142 100436.703615 1275.234340 1254.103512 1
2  8  25  2099.108090 284862.718109 283.486230 100066.925546 1270.539306 1230.069305 1
2  8  26  3125.371083 284342.821096 282.968846 99429.177250 1262.441883 1189.437135 1
2  8  27  5008.067758 283394.707241 282.025313 98273.625979 1247.769969 1118.407355 1
2  8  28  8100.582904 281841.684151 280.479794 96401.589907 1224.000922 1010.202405 1
2  9  1  152.424351 285998.432393 284.616457 101470.241125 1288.357058 1323.161209 0
2  9  2  149.180053 285993.289025 284.611338 101463.854360 1288.275966 1322.725854 0
2  9  3  131.161807 285995.532630 284.613571 101466.640317 1288.311339 1322.915746 0
2  9  4  117.400806 285995.647613 284.613686 101466.783096 1288.313151 1322.925479 0
2  9  5  110.750633 285992.207183 284.610262 101462.511022 1288.258909 1322.634299 0
2  9  6  110.108425 285985.762770 284.603848 101454.509168 1288.157311 1322.089031 0
2  9  7  114.139271 285976.981829 284.595110 101443.606838 1288.018885 1321.346390 0
2  9  8  121.919069 285966.326413 284.584506 101430.378300 1287.850924 1320.445716 0
2  9  9  132.912125 285954.064368 284.572303 101415.156682 1287.657656 1319.409915 0
2  9  10  146.869467 285940.320180 284.558625 101398.097129 1287.441053 1318.249774 0
2  9  11  163.756374 285925.111209 284.543490 101379.221849 1287.201395 1316.967050 0
2  9  12  183.717414 285908.365172 284.526825 101358.441877 1286.937554 1315.555977 0
2  9  13  207.073090 285889.921816 284.508471 101335.559243 1286.647016 1314.003440 0
2  9  14  234.345184 285869.520252 284.488168 101310.251361 1286.325684 1312.287966 0
2  9  15  266.313983 285846.770335 284.465528 101282.035703 1285.967433 1310.377382 0
2  9  16  304.118459 285821.102580 284.439984 101250.207925 1285.563319 1308.224727 0
2  9  17  349.422175 285791.685205 284.410709 101213.739440 1285.100283 1305.761481 0
2  9  18  404.687862 285757.286844 284.376477 101171.107967 1284.558995 1302.886396 0
2  9  19  473.641704 285716.044406 284.335433 101120.011225 1283.910225 1299.446703 0
2  9  20  562.084885 285665.057298 284.284693 101056.866943 1283.108489 1295.205471 0
2  9  21  679.372035 285599.648206 284.219600 100975.903202 1282.080501 1289.782643 0
2  9  22  841.238216 285511.949598 284.132325 100867.422093 1280.703127 1282.543614 0
2  9  23  1075.508197 285388.049090 284.009023 100714.302006 1278.758978 1272.378016 1
2  9  24  1434.311407 285201.881968 283.823755 100484.543162 1275.841754 1257.238606 1
2  9  25  2021.501328 284901.521490 283.524846 100114.641818 1271.145155 1233.150980 1
2  9  26  3053.543582 284378.734846 283.004586 99473.138391 1263.000053 1192.204983 1
2  9  27  4956.613188 283420.434526 282.050916 98304.854868 1248.166479 1120.283687 1
2  9  28  8102.312710 281840.819247 280.478934 96400.554496 1223.987776 1010.144844 1
2  10  1  125.841142 286011.723997 284.629684 101486.747272 1288.566634 1324.286856 0
2  10  2  114.225940 286010.766081 284.628731 101485.557622 1288.551530 1324.205703 0
2  10  3  98.097418 286012.064825 284.630023 101487.170554 1288.572009 1324.315731 0
2  10  4  87.494741 286010.600646 284.628566 101485.352167 1288.548921 1324.191688 0
2  10  5  83.145107 286006.009946 284.623998 101479.651056 1288.476535 1323.802837 0
2  10  6  83.795868 285998.919048 284.616941 101470.845443 1288.364731 1323.202408 0
2  10  7  88.325552 285989.888689 284.607954 101459.632159 1288.222357 1322.438106 0
2  10  8  96.019816 285979.276039 284.597393 101446.455226 1288.055051 1321.540385 0
